File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000181.bin,4.853243782,74.49,79.2915,0.000189212,10.80936217,33.12390304
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000361.bin,4.187392738,74.4944,79.3033,0.000188399,9.593113184,27.39920092
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000541.bin,3.925937527,74.5223,79.274,0.000187979,9.084764242,26.05364347
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000721.bin,3.815507035,74.5167,79.3223,0.000187501,9.291295052,26.84604573
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000901.bin,4.09726982,74.4891,79.2855,0.000189204,9.821275949,29.31156373
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001081.bin,3.414260531,74.4794,79.3165,0.00018826,7.317532301,18.097507
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001261.bin,3.90873438,74.4971,79.2905,0.000188939,10.01668119,30.0008924
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001441.bin,4.128998924,74.5291,79.3617,0.000186568,7.908117771,21.1053462
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001621.bin,4.598433412,74.5023,79.3073,0.000188916,11.57591391,36.46258688
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000001.bin,5.127537952,74.4969,79.2695,0.000189695,14.93087578,51.79679847
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000499.bin,5.17506625,74.5159,79.3001,0.000188896,13.30774546,48.02791333
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000997.bin,5.227395302,74.4813,79.2517,0.000189922,13.75737619,49.98789477
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001495.bin,5.878107908,74.4984,79.2809,0.000189336,11.84155679,40.1845355
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001993.bin,4.626873704,74.4747,79.2467,0.000190429,12.23449659,40.06483817
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002491.bin,3.44634903,74.4865,79.3254,0.00018851,7.361928225,19.35491371
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002989.bin,5.498307074,74.514,79.3089,0.000188676,13.02642584,43.89063168
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003487.bin,4.380441496,74.4797,79.2759,0.000189808,9.861351252,29.45592451
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003985.bin,5.560279581,74.4961,79.2715,0.000189495,13.0094409,45.18148303
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/004483.bin,3.920868067,74.4827,79.2868,0.000189561,10.42035961,32.13219929
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000001.bin,5.497040757,74.4811,79.2346,0.000190514,13.02835226,41.54173183
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000084.bin,5.692600136,74.4937,79.2726,0.00018967,12.62688375,42.11428785
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000167.bin,5.823012714,74.5018,79.2715,0.000189325,13.23667789,43.77688289
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000250.bin,5.652290743,74.4903,79.284,0.000189691,11.19355726,36.07113647
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000333.bin,4.820475553,74.5276,79.4,0.000186356,8.397175074,21.71902323
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000416.bin,6.672849117,74.4961,79.2596,0.000190025,13.17314768,44.33562636
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000499.bin,6.00966248,74.493,79.2968,0.00018985,12.52603984,40.70618439
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000582.bin,5.716396512,74.5028,79.2838,0.000189285,12.66110396,42.62122536
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000665.bin,6.532120034,74.4767,79.2217,0.000190885,13.39187503,46.94292665
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000748.bin,5.846775211,74.5061,79.2918,0.000188869,14.20369411,50.86806226
,5.379314421,74.496645,79.285781,0.000189279,12.15510009,40.41137699
