File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001385.bin,0.783091251,56.465,61.2746,0.011215388,1.448470831,1.762961388
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001558.bin,1.093491353,56.4208,61.2488,0.011370799,1.88685441,2.499438047
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000001.bin,1.737760308,56.4541,61.1738,0.01153787,2.955040455,4.207893848
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000050.bin,1.878842792,56.4381,61.2308,0.011605922,2.923595905,4.410758257
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000099.bin,1.490757738,56.47,61.3183,0.011393376,2.149704695,2.955214977
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000148.bin,1.475004092,56.4703,61.3394,0.011342654,2.197207212,3.139174938
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000197.bin,1.856117295,56.5022,61.2782,0.011465211,3.098697901,4.781695127
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000246.bin,1.66848217,56.4536,61.3077,0.011467782,2.597186804,3.920738935
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000295.bin,1.549915458,56.4703,61.2803,0.011435808,2.37182045,3.429968119
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000344.bin,1.516365856,56.4506,61.2327,0.011545714,2.626595259,3.728677034
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000393.bin,1.157308727,56.4637,61.0854,0.011493065,2.175422192,3.119849205
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000442.bin,0.94623331,56.543,61.2027,0.011231406,1.845111132,2.414127588
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000001.bin,0.417015409,56.4823,61.177,0.010805126,1.115180969,1.031544685
